PJMW_MW,Hour,DayOfWeek,Month,Year,DayOfYear,weekofyear,Is_Holiday
4421,1,4,5,2002,123,18,0
4262,2,4,5,2002,123,18,0
4175,3,4,5,2002,123,18,0
4183,4,4,5,2002,123,18,0
4264,5,4,5,2002,123,18,0
4512,6,4,5,2002,123,18,0
5027,7,4,5,2002,123,18,0
5299,8,4,5,2002,123,18,0
5337,9,4,5,2002,123,18,0
5387,10,4,5,2002,123,18,0
5497,11,4,5,2002,123,18,0
5442,12,4,5,2002,123,18,0
5361,13,4,5,2002,123,18,0
5368,14,4,5,2002,123,18,0
5280,15,4,5,2002,123,18,0
5168,16,4,5,2002,123,18,0
5105,17,4,5,2002,123,18,0
5034,18,4,5,2002,123,18,0
5011,19,4,5,2002,123,18,0
4971,20,4,5,2002,123,18,0
5250,21,4,5,2002,123,18,0
5288,22,4,5,2002,123,18,0
5024,23,4,5,2002,123,18,0
4659,0,5,5,2002,124,18,0
4387,1,5,5,2002,124,18,0
4308,2,5,5,2002,124,18,0
4252,3,5,5,2002,124,18,0
4276,4,5,5,2002,124,18,0
4295,5,5,5,2002,124,18,0
4472,6,5,5,2002,124,18,0
4641,7,5,5,2002,124,18,0
4774,8,5,5,2002,124,18,0
4921,9,5,5,2002,124,18,0
5052,10,5,5,2002,124,18,0
5013,11,5,5,2002,124,18,0
4931,12,5,5,2002,124,18,0
4812,13,5,5,2002,124,18,0
4690,14,5,5,2002,124,18,0
4631,15,5,5,2002,124,18,0
4619,16,5,5,2002,124,18,0
4685,17,5,5,2002,124,18,0
4713,18,5,5,2002,124,18,0
4712,19,5,5,2002,124,18,0
4775,20,5,5,2002,124,18,0
4958,21,5,5,2002,124,18,0
4944,22,5,5,2002,124,18,0
4724,23,5,5,2002,124,18,0
4480,0,6,5,2002,125,18,0
4194,1,6,5,2002,125,18,0
3995,2,6,5,2002,125,18,0
3958,3,6,5,2002,125,18,0
4007,4,6,5,2002,125,18,0
4062,5,6,5,2002,125,18,0
4070,6,6,5,2002,125,18,0
4173,7,6,5,2002,125,18,0
4366,8,6,5,2002,125,18,0
4618,9,6,5,2002,125,18,0
4695,10,6,5,2002,125,18,0
4701,11,6,5,2002,125,18,0
4664,12,6,5,2002,125,18,0
4594,13,6,5,2002,125,18,0
4588,14,6,5,2002,125,18,0
4545,15,6,5,2002,125,18,0
4489,16,6,5,2002,125,18,0
4568,17,6,5,2002,125,18,0
4578,18,6,5,2002,125,18,0
4514,19,6,5,2002,125,18,0
4607,20,6,5,2002,125,18,0
4914,21,6,5,2002,125,18,0
4995,22,6,5,2002,125,18,0
4710,23,6,5,2002,125,18,0
4372,0,0,5,2002,126,19,0
4110,1,0,5,2002,126,19,0
4081,2,0,5,2002,126,19,0
4047,3,0,5,2002,126,19,0
4024,4,0,5,2002,126,19,0
4196,5,0,5,2002,126,19,0
4505,6,0,5,2002,126,19,0
5007,7,0,5,2002,126,19,0
5377,8,0,5,2002,126,19,0
5431,9,0,5,2002,126,19,0
5482,10,0,5,2002,126,19,0
5560,11,0,5,2002,126,19,0
5575,12,0,5,2002,126,19,0
5560,13,0,5,2002,126,19,0
5530,14,0,5,2002,126,19,0
5485,15,0,5,2002,126,19,0
5415,16,0,5,2002,126,19,0
5409,17,0,5,2002,126,19,0
5408,18,0,5,2002,126,19,0
5470,19,0,5,2002,126,19,0
5541,20,0,5,2002,126,19,0
5649,21,0,5,2002,126,19,0
5575,22,0,5,2002,126,19,0
5153,23,0,5,2002,126,19,0
4717,0,1,5,2002,127,19,0
4410,1,1,5,2002,127,19,0
4269,2,1,5,2002,127,19,0
4216,3,1,5,2002,127,19,0
4194,4,1,5,2002,127,19,0
4282,5,1,5,2002,127,19,0
4543,6,1,5,2002,127,19,0
5048,7,1,5,2002,127,19,0
5330,8,1,5,2002,127,19,0
5490,9,1,5,2002,127,19,0
5586,10,1,5,2002,127,19,0
5682,11,1,5,2002,127,19,0
5700,12,1,5,2002,127,19,0
5680,13,1,5,2002,127,19,0
5632,14,1,5,2002,127,19,0
5568,15,1,5,2002,127,19,0
5580,16,1,5,2002,127,19,0
5586,17,1,5,2002,127,19,0
5538,18,1,5,2002,127,19,0
5468,19,1,5,2002,127,19,0
5465,20,1,5,2002,127,19,0
5717,21,1,5,2002,127,19,0
5700,22,1,5,2002,127,19,0
5258,23,1,5,2002,127,19,0
4786,0,2,5,2002,128,19,0
4469,1,2,5,2002,128,19,0
4344,2,2,5,2002,128,19,0
4292,3,2,5,2002,128,19,0
4252,4,2,5,2002,128,19,0
4325,5,2,5,2002,128,19,0
4542,6,2,5,2002,128,19,0
5069,7,2,5,2002,128,19,0
5348,8,2,5,2002,128,19,0
5411,9,2,5,2002,128,19,0
5467,10,2,5,2002,128,19,0
5613,11,2,5,2002,128,19,0
5683,12,2,5,2002,128,19,0
5698,13,2,5,2002,128,19,0
5634,14,2,5,2002,128,19,0
5580,15,2,5,2002,128,19,0
5590,16,2,5,2002,128,19,0
5647,17,2,5,2002,128,19,0
5666,18,2,5,2002,128,19,0
5697,19,2,5,2002,128,19,0
5718,20,2,5,2002,128,19,0
5830,21,2,5,2002,128,19,0
5730,22,2,5,2002,128,19,0
5287,23,2,5,2002,128,19,0
4802,0,3,5,2002,129,19,0
4555,1,3,5,2002,129,19,0
4397,2,3,5,2002,129,19,0
4304,3,3,5,2002,129,19,0
4261,4,3,5,2002,129,19,0
4308,5,3,5,2002,129,19,0
4596,6,3,5,2002,129,19,0
5039,7,3,5,2002,129,19,0
5369,8,3,5,2002,129,19,0
5518,9,3,5,2002,129,19,0
5656,10,3,5,2002,129,19,0
5757,11,3,5,2002,129,19,0
5818,12,3,5,2002,129,19,0
5768,13,3,5,2002,129,19,0
5830,14,3,5,2002,129,19,0
5746,15,3,5,2002,129,19,0
5711,16,3,5,2002,129,19,0
5725,17,3,5,2002,129,19,0
5672,18,3,5,2002,129,19,0
5670,19,3,5,2002,129,19,0
5667,20,3,5,2002,129,19,0
5780,21,3,5,2002,129,19,0
5715,22,3,5,2002,129,19,0
5305,23,3,5,2002,129,19,0
4836,0,4,5,2002,130,19,0
4579,1,4,5,2002,130,19,0
4463,2,4,5,2002,130,19,0
4301,3,4,5,2002,130,19,0
4255,4,4,5,2002,130,19,0
4316,5,4,5,2002,130,19,0
4588,6,4,5,2002,130,19,0
5034,7,4,5,2002,130,19,0
5304,8,4,5,2002,130,19,0
5841,9,4,5,2002,130,19,0
5464,10,4,5,2002,130,19,0
5539,11,4,5,2002,130,19,0
5531,12,4,5,2002,130,19,0
5500,13,4,5,2002,130,19,0
5448,14,4,5,2002,130,19,0
5368,15,4,5,2002,130,19,0
5322,16,4,5,2002,130,19,0
5327,17,4,5,2002,130,19,0
5200,18,4,5,2002,130,19,0
5100,19,4,5,2002,130,19,0
5036,20,4,5,2002,130,19,0
5174,21,4,5,2002,130,19,0
5201,22,4,5,2002,130,19,0
4915,23,4,5,2002,130,19,0
4489,0,5,5,2002,131,19,0
4204,1,5,5,2002,131,19,0
4042,2,5,5,2002,131,19,0
3959,3,5,5,2002,131,19,0
3945,4,5,5,2002,131,19,0
3984,5,5,5,2002,131,19,0
4091,6,5,5,2002,131,19,0
4171,7,5,5,2002,131,19,0
4434,8,5,5,2002,131,19,0
4703,9,5,5,2002,131,19,0
4852,10,5,5,2002,131,19,0
4877,11,5,5,2002,131,19,0
4848,12,5,5,2002,131,19,0
4802,13,5,5,2002,131,19,0
4745,14,5,5,2002,131,19,0
4722,15,5,5,2002,131,19,0
4699,16,5,5,2002,131,19,0
4711,17,5,5,2002,131,19,0
4701,18,5,5,2002,131,19,0
4660,19,5,5,2002,131,19,0
4670,20,5,5,2002,131,19,0
4861,21,5,5,2002,131,19,0
4848,22,5,5,2002,131,19,0
4588,23,5,5,2002,131,19,0
4227,0,6,5,2002,132,19,0
3939,1,6,5,2002,132,19,0
3788,2,6,5,2002,132,19,0
3717,3,6,5,2002,132,19,0
3689,4,6,5,2002,132,19,0
3644,5,6,5,2002,132,19,0
3674,6,6,5,2002,132,19,0
3716,7,6,5,2002,132,19,0
3960,8,6,5,2002,132,19,0
4287,9,6,5,2002,132,19,0
4520,10,6,5,2002,132,19,0
4612,11,6,5,2002,132,19,0
4709,12,6,5,2002,132,19,0
4780,13,6,5,2002,132,19,0
4780,14,6,5,2002,132,19,0
4756,15,6,5,2002,132,19,0
4734,16,6,5,2002,132,19,0
4729,17,6,5,2002,132,19,0
4749,18,6,5,2002,132,19,0
4788,19,6,5,2002,132,19,0
4845,20,6,5,2002,132,19,0
5056,21,6,5,2002,132,19,0
5084,22,6,5,2002,132,19,0
4821,23,6,5,2002,132,19,0
4454,0,0,5,2002,133,20,0
4264,1,0,5,2002,133,20,0
4137,2,0,5,2002,133,20,0
4083,3,0,5,2002,133,20,0
4084,4,0,5,2002,133,20,0
4166,5,0,5,2002,133,20,0
4455,6,0,5,2002,133,20,0
4950,7,0,5,2002,133,20,0
5313,8,0,5,2002,133,20,0
5527,9,0,5,2002,133,20,0
5681,10,0,5,2002,133,20,0
5809,11,0,5,2002,133,20,0
5902,12,0,5,2002,133,20,0
5905,13,0,5,2002,133,20,0
5897,14,0,5,2002,133,20,0
5789,15,0,5,2002,133,20,0
5763,16,0,5,2002,133,20,0
5795,17,0,5,2002,133,20,0
5828,18,0,5,2002,133,20,0
5729,19,0,5,2002,133,20,0
5738,20,0,5,2002,133,20,0
5781,21,0,5,2002,133,20,0
5596,22,0,5,2002,133,20,0
5188,23,0,5,2002,133,20,0
4718,0,1,5,2002,134,20,0
4414,1,1,5,2002,134,20,0
4329,2,1,5,2002,134,20,0
4268,3,1,5,2002,134,20,0
4270,4,1,5,2002,134,20,0
4365,5,1,5,2002,134,20,0
4645,6,1,5,2002,134,20,0
5107,7,1,5,2002,134,20,0
5397,8,1,5,2002,134,20,0
5578,9,1,5,2002,134,20,0
5679,10,1,5,2002,134,20,0
5712,11,1,5,2002,134,20,0
5702,12,1,5,2002,134,20,0
5632,13,1,5,2002,134,20,0
5574,14,1,5,2002,134,20,0
5513,15,1,5,2002,134,20,0
5416,16,1,5,2002,134,20,0
5418,17,1,5,2002,134,20,0
5428,18,1,5,2002,134,20,0
5443,19,1,5,2002,134,20,0
5475,20,1,5,2002,134,20,0
5669,21,1,5,2002,134,20,0
5709,22,1,5,2002,134,20,0
5341,23,1,5,2002,134,20,0
4955,0,2,5,2002,135,20,0
4682,1,2,5,2002,135,20,0
4512,2,2,5,2002,135,20,0
4485,3,2,5,2002,135,20,0
4496,4,2,5,2002,135,20,0
4584,5,2,5,2002,135,20,0
4841,6,2,5,2002,135,20,0
5298,7,2,5,2002,135,20,0
5580,8,2,5,2002,135,20,0
5530,9,2,5,2002,135,20,0
5547,10,2,5,2002,135,20,0
5635,11,2,5,2002,135,20,0
5567,12,2,5,2002,135,20,0
5494,13,2,5,2002,135,20,0
5462,14,2,5,2002,135,20,0
5451,15,2,5,2002,135,20,0
5431,16,2,5,2002,135,20,0
5408,17,2,5,2002,135,20,0
5396,18,2,5,2002,135,20,0
5354,19,2,5,2002,135,20,0
5319,20,2,5,2002,135,20,0
5479,21,2,5,2002,135,20,0
5601,22,2,5,2002,135,20,0
5265,23,2,5,2002,135,20,0
4809,0,3,5,2002,136,20,0
4469,1,3,5,2002,136,20,0
4330,2,3,5,2002,136,20,0
4269,3,3,5,2002,136,20,0
4314,4,3,5,2002,136,20,0
4442,5,3,5,2002,136,20,0
4702,6,3,5,2002,136,20,0
5164,7,3,5,2002,136,20,0
5434,8,3,5,2002,136,20,0
5444,9,3,5,2002,136,20,0
5501,10,3,5,2002,136,20,0
5557,11,3,5,2002,136,20,0
5592,12,3,5,2002,136,20,0
5570,13,3,5,2002,136,20,0
5561,14,3,5,2002,136,20,0
5548,15,3,5,2002,136,20,0
5505,16,3,5,2002,136,20,0
5587,17,3,5,2002,136,20,0
5566,18,3,5,2002,136,20,0
5542,19,3,5,2002,136,20,0
5500,20,3,5,2002,136,20,0
5630,21,3,5,2002,136,20,0
5688,22,3,5,2002,136,20,0
5295,23,3,5,2002,136,20,0
4849,0,4,5,2002,137,20,0
4563,1,4,5,2002,137,20,0
4367,2,4,5,2002,137,20,0
4299,3,4,5,2002,137,20,0
4215,4,4,5,2002,137,20,0
4311,5,4,5,2002,137,20,0
4563,6,4,5,2002,137,20,0
5042,7,4,5,2002,137,20,0
5337,8,4,5,2002,137,20,0
5411,9,4,5,2002,137,20,0
5523,10,4,5,2002,137,20,0
5627,11,4,5,2002,137,20,0
5631,12,4,5,2002,137,20,0
5591,13,4,5,2002,137,20,0
5612,14,4,5,2002,137,20,0
5516,15,4,5,2002,137,20,0
5503,16,4,5,2002,137,20,0
5459,17,4,5,2002,137,20,0
5379,18,4,5,2002,137,20,0
5306,19,4,5,2002,137,20,0
5356,20,4,5,2002,137,20,0
5415,21,4,5,2002,137,20,0
5369,22,4,5,2002,137,20,0
5066,23,4,5,2002,137,20,0
4666,0,5,5,2002,138,20,0
4363,1,5,5,2002,138,20,0
4168,2,5,5,2002,138,20,0
4139,3,5,5,2002,138,20,0
4105,4,5,5,2002,138,20,0
4052,5,5,5,2002,138,20,0
4161,6,5,5,2002,138,20,0
4341,7,5,5,2002,138,20,0
4524,8,5,5,2002,138,20,0
4862,9,5,5,2002,138,20,0
5172,10,5,5,2002,138,20,0
5261,11,5,5,2002,138,20,0
5238,12,5,5,2002,138,20,0
5143,13,5,5,2002,138,20,0
5099,14,5,5,2002,138,20,0
4982,15,5,5,2002,138,20,0
4922,16,5,5,2002,138,20,0
4858,17,5,5,2002,138,20,0
4827,18,5,5,2002,138,20,0
4849,19,5,5,2002,138,20,0
4886,20,5,5,2002,138,20,0
5051,21,5,5,2002,138,20,0
5083,22,5,5,2002,138,20,0
4896,23,5,5,2002,138,20,0
4613,0,6,5,2002,139,20,0
4408,1,6,5,2002,139,20,0
4279,2,6,5,2002,139,20,0
4220,3,6,5,2002,139,20,0
4198,4,6,5,2002,139,20,0
4217,5,6,5,2002,139,20,0
4314,6,6,5,2002,139,20,0
4326,7,6,5,2002,139,20,0
4522,8,6,5,2002,139,20,0
4746,9,6,5,2002,139,20,0
4914,10,6,5,2002,139,20,0
4887,11,6,5,2002,139,20,0
4913,12,6,5,2002,139,20,0
4846,13,6,5,2002,139,20,0
4795,14,6,5,2002,139,20,0
4722,15,6,5,2002,139,20,0
4666,16,6,5,2002,139,20,0
4707,17,6,5,2002,139,20,0
4765,18,6,5,2002,139,20,0
4770,19,6,5,2002,139,20,0
4907,20,6,5,2002,139,20,0
5072,21,6,5,2002,139,20,0
5169,22,6,5,2002,139,20,0
4989,23,6,5,2002,139,20,0
4650,0,0,5,2002,140,21,0
4475,1,0,5,2002,140,21,0
4430,2,0,5,2002,140,21,0
4399,3,0,5,2002,140,21,0
4520,4,0,5,2002,140,21,0
4626,5,0,5,2002,140,21,0
4921,6,0,5,2002,140,21,0
5419,7,0,5,2002,140,21,0
5795,8,0,5,2002,140,21,0
5801,9,0,5,2002,140,21,0
5733,10,0,5,2002,140,21,0
5750,11,0,5,2002,140,21,0
5717,12,0,5,2002,140,21,0
5671,13,0,5,2002,140,21,0
5574,14,0,5,2002,140,21,0
5469,15,0,5,2002,140,21,0
5402,16,0,5,2002,140,21,0
5421,17,0,5,2002,140,21,0
5432,18,0,5,2002,140,21,0
5464,19,0,5,2002,140,21,0
5507,20,0,5,2002,140,21,0
5697,21,0,5,2002,140,21,0
5775,22,0,5,2002,140,21,0
5387,23,0,5,2002,140,21,0
5009,0,1,5,2002,141,21,0
4772,1,1,5,2002,141,21,0
4688,2,1,5,2002,141,21,0
4672,3,1,5,2002,141,21,0
4712,4,1,5,2002,141,21,0
4835,5,1,5,2002,141,21,0
5141,6,1,5,2002,141,21,0
5610,7,1,5,2002,141,21,0
5799,8,1,5,2002,141,21,0
5772,9,1,5,2002,141,21,0
5752,10,1,5,2002,141,21,0
5707,11,1,5,2002,141,21,0
5674,12,1,5,2002,141,21,0
5652,13,1,5,2002,141,21,0
5611,14,1,5,2002,141,21,0
5498,15,1,5,2002,141,21,0
5474,16,1,5,2002,141,21,0
5472,17,1,5,2002,141,21,0
5418,18,1,5,2002,141,21,0
5401,19,1,5,2002,141,21,0
5418,20,1,5,2002,141,21,0
5667,21,1,5,2002,141,21,0
5823,22,1,5,2002,141,21,0
5471,23,1,5,2002,141,21,0
5116,0,2,5,2002,142,21,0
4853,1,2,5,2002,142,21,0
4753,2,2,5,2002,142,21,0
4732,3,2,5,2002,142,21,0
4802,4,2,5,2002,142,21,0
4871,5,2,5,2002,142,21,0
5133,6,2,5,2002,142,21,0
5653,7,2,5,2002,142,21,0
5892,8,2,5,2002,142,21,0
5793,9,2,5,2002,142,21,0
5644,10,2,5,2002,142,21,0
5620,11,2,5,2002,142,21,0
5538,12,2,5,2002,142,21,0
5452,13,2,5,2002,142,21,0
5486,14,2,5,2002,142,21,0
5429,15,2,5,2002,142,21,0
5410,16,2,5,2002,142,21,0
5388,17,2,5,2002,142,21,0
5337,18,2,5,2002,142,21,0
5296,19,2,5,2002,142,21,0
5362,20,2,5,2002,142,21,0
5506,21,2,5,2002,142,21,0
5622,22,2,5,2002,142,21,0
5259,23,2,5,2002,142,21,0
4801,0,3,5,2002,143,21,0
4579,1,3,5,2002,143,21,0
4415,2,3,5,2002,143,21,0
4371,3,3,5,2002,143,21,0
4435,4,3,5,2002,143,21,0
4571,5,3,5,2002,143,21,0
4859,6,3,5,2002,143,21,0
5374,7,3,5,2002,143,21,0
5581,8,3,5,2002,143,21,0
5567,9,3,5,2002,143,21,0
5549,10,3,5,2002,143,21,0
5589,11,3,5,2002,143,21,0
5607,12,3,5,2002,143,21,0
5526,13,3,5,2002,143,21,0
5550,14,3,5,2002,143,21,0
5512,15,3,5,2002,143,21,0
5489,16,3,5,2002,143,21,0
5505,17,3,5,2002,143,21,0
5498,18,3,5,2002,143,21,0
5469,19,3,5,2002,143,21,0
5419,20,3,5,2002,143,21,0
5575,21,3,5,2002,143,21,0
5675,22,3,5,2002,143,21,0
5334,23,3,5,2002,143,21,0
4808,0,4,5,2002,144,21,0
4385,1,4,5,2002,144,21,0
4222,2,4,5,2002,144,21,0
4202,3,4,5,2002,144,21,0
4198,4,4,5,2002,144,21,0
4231,5,4,5,2002,144,21,0
4449,6,4,5,2002,144,21,0
4909,7,4,5,2002,144,21,0
5267,8,4,5,2002,144,21,0
5408,9,4,5,2002,144,21,0
5468,10,4,5,2002,144,21,0
5575,11,4,5,2002,144,21,0
5653,12,4,5,2002,144,21,0
5686,13,4,5,2002,144,21,0
5704,14,4,5,2002,144,21,0
5717,15,4,5,2002,144,21,0
5729,16,4,5,2002,144,21,0
5732,17,4,5,2002,144,21,0
5672,18,4,5,2002,144,21,0
5619,19,4,5,2002,144,21,0
5537,20,4,5,2002,144,21,0
5558,21,4,5,2002,144,21,0
5539,22,4,5,2002,144,21,0
5161,23,4,5,2002,144,21,0
4659,0,5,5,2002,145,21,0
4332,1,5,5,2002,145,21,0
4090,2,5,5,2002,145,21,0
3976,3,5,5,2002,145,21,0
3890,4,5,5,2002,145,21,0
3922,5,5,5,2002,145,21,0
3947,6,5,5,2002,145,21,0
3968,7,5,5,2002,145,21,0
4232,8,5,5,2002,145,21,0
4596,9,5,5,2002,145,21,0
4860,10,5,5,2002,145,21,0
4956,11,5,5,2002,145,21,0
4947,12,5,5,2002,145,21,0
4952,13,5,5,2002,145,21,0
4989,14,5,5,2002,145,21,0
4932,15,5,5,2002,145,21,0
4896,16,5,5,2002,145,21,0
4971,17,5,5,2002,145,21,0
5024,18,5,5,2002,145,21,0
4977,19,5,5,2002,145,21,0
4921,20,5,5,2002,145,21,0
4983,21,5,5,2002,145,21,0
5068,22,5,5,2002,145,21,0
4808,23,5,5,2002,145,21,0
4437,0,6,5,2002,146,21,0
4120,1,6,5,2002,146,21,0
3917,2,6,5,2002,146,21,0
3847,3,6,5,2002,146,21,0
3816,4,6,5,2002,146,21,0
3757,5,6,5,2002,146,21,0
3799,6,6,5,2002,146,21,0
3780,7,6,5,2002,146,21,0
4045,8,6,5,2002,146,21,0
4347,9,6,5,2002,146,21,0
4567,10,6,5,2002,146,21,0
4728,11,6,5,2002,146,21,0
4884,12,6,5,2002,146,21,0
4906,13,6,5,2002,146,21,0
4967,14,6,5,2002,146,21,0
4976,15,6,5,2002,146,21,0
4923,16,6,5,2002,146,21,0
4911,17,6,5,2002,146,21,0
4839,18,6,5,2002,146,21,0
4791,19,6,5,2002,146,21,0
4796,20,6,5,2002,146,21,0
4844,21,6,5,2002,146,21,0
4891,22,6,5,2002,146,21,0
4704,23,6,5,2002,146,21,0
4307,0,0,5,2002,147,22,1
4023,1,0,5,2002,147,22,1
3871,2,0,5,2002,147,22,1
3801,3,0,5,2002,147,22,1
3745,4,0,5,2002,147,22,1
3712,5,0,5,2002,147,22,1
3728,6,0,5,2002,147,22,1
3797,7,0,5,2002,147,22,1
3986,8,0,5,2002,147,22,1
4358,9,0,5,2002,147,22,1
4703,10,0,5,2002,147,22,1
4955,11,0,5,2002,147,22,1
5045,12,0,5,2002,147,22,1
5158,13,0,5,2002,147,22,1
5125,14,0,5,2002,147,22,1
5221,15,0,5,2002,147,22,1
5225,16,0,5,2002,147,22,1
5285,17,0,5,2002,147,22,1
5337,18,0,5,2002,147,22,1
5296,19,0,5,2002,147,22,1
5288,20,0,5,2002,147,22,1
5383,21,0,5,2002,147,22,1
5478,22,0,5,2002,147,22,1
5080,23,0,5,2002,147,22,1
4696,0,1,5,2002,148,22,0
4359,1,1,5,2002,148,22,0
4227,2,1,5,2002,148,22,0
4179,3,1,5,2002,148,22,0
4115,4,1,5,2002,148,22,0
4176,5,1,5,2002,148,22,0
4431,6,1,5,2002,148,22,0
4902,7,1,5,2002,148,22,0
5321,8,1,5,2002,148,22,0
5558,9,1,5,2002,148,22,0
5691,10,1,5,2002,148,22,0
5832,11,1,5,2002,148,22,0
5979,12,1,5,2002,148,22,0
6077,13,1,5,2002,148,22,0
6171,14,1,5,2002,148,22,0
6213,15,1,5,2002,148,22,0
6193,16,1,5,2002,148,22,0
6210,17,1,5,2002,148,22,0
6126,18,1,5,2002,148,22,0
6069,19,1,5,2002,148,22,0
5979,20,1,5,2002,148,22,0
5999,21,1,5,2002,148,22,0
5989,22,1,5,2002,148,22,0
5540,23,1,5,2002,148,22,0
5044,0,2,5,2002,149,22,0
4679,1,2,5,2002,149,22,0
4542,2,2,5,2002,149,22,0
4440,3,2,5,2002,149,22,0
4318,4,2,5,2002,149,22,0
4370,5,2,5,2002,149,22,0
4689,6,2,5,2002,149,22,0
5099,7,2,5,2002,149,22,0
5421,8,2,5,2002,149,22,0
5560,9,2,5,2002,149,22,0
5748,10,2,5,2002,149,22,0
5882,11,2,5,2002,149,22,0
5983,12,2,5,2002,149,22,0
6079,13,2,5,2002,149,22,0
6247,14,2,5,2002,149,22,0
6319,15,2,5,2002,149,22,0
6362,16,2,5,2002,149,22,0
6465,17,2,5,2002,149,22,0
6428,18,2,5,2002,149,22,0
6346,19,2,5,2002,149,22,0
6210,20,2,5,2002,149,22,0
6282,21,2,5,2002,149,22,0
6277,22,2,5,2002,149,22,0
5877,23,2,5,2002,149,22,0
5331,0,3,5,2002,150,22,0
4898,1,3,5,2002,150,22,0
4671,2,3,5,2002,150,22,0
4557,3,3,5,2002,150,22,0
4524,4,3,5,2002,150,22,0
4498,5,3,5,2002,150,22,0
4748,6,3,5,2002,150,22,0
5159,7,3,5,2002,150,22,0
5581,8,3,5,2002,150,22,0
5794,9,3,5,2002,150,22,0
5958,10,3,5,2002,150,22,0
6186,11,3,5,2002,150,22,0
6316,12,3,5,2002,150,22,0
6505,13,3,5,2002,150,22,0
6673,14,3,5,2002,150,22,0
6779,15,3,5,2002,150,22,0
6802,16,3,5,2002,150,22,0
6863,17,3,5,2002,150,22,0
6831,18,3,5,2002,150,22,0
6711,19,3,5,2002,150,22,0
6537,20,3,5,2002,150,22,0
6539,21,3,5,2002,150,22,0
6544,22,3,5,2002,150,22,0
6017,23,3,5,2002,150,22,0
5450,0,4,5,2002,151,22,0
4974,1,4,5,2002,151,22,0
4763,2,4,5,2002,151,22,0
4617,3,4,5,2002,151,22,0
4562,4,4,5,2002,151,22,0
4584,5,4,5,2002,151,22,0
4840,6,4,5,2002,151,22,0
5220,7,4,5,2002,151,22,0
5597,8,4,5,2002,151,22,0
5860,9,4,5,2002,151,22,0
6193,10,4,5,2002,151,22,0
6415,11,4,5,2002,151,22,0
6567,12,4,5,2002,151,22,0
6697,13,4,5,2002,151,22,0
6825,14,4,5,2002,151,22,0
6878,15,4,5,2002,151,22,0
6855,16,4,5,2002,151,22,0
6884,17,4,5,2002,151,22,0
6818,18,4,5,2002,151,22,0
6590,19,4,5,2002,151,22,0
6262,20,4,5,2002,151,22,0
6193,21,4,5,2002,151,22,0
6135,22,4,5,2002,151,22,0
5738,23,4,5,2002,151,22,0
5267,0,5,6,2002,152,22,0
4832,1,5,6,2002,152,22,0
4592,2,5,6,2002,152,22,0
4461,3,5,6,2002,152,22,0
4353,4,5,6,2002,152,22,0
4341,5,5,6,2002,152,22,0
4326,6,5,6,2002,152,22,0
4441,7,5,6,2002,152,22,0
4749,8,5,6,2002,152,22,0
5133,9,5,6,2002,152,22,0
5513,10,5,6,2002,152,22,0
5756,11,5,6,2002,152,22,0
5929,12,5,6,2002,152,22,0
5974,13,5,6,2002,152,22,0
6032,14,5,6,2002,152,22,0
6084,15,5,6,2002,152,22,0
6122,16,5,6,2002,152,22,0
6173,17,5,6,2002,152,22,0
6192,18,5,6,2002,152,22,0
6064,19,5,6,2002,152,22,0
5885,20,5,6,2002,152,22,0
5739,21,5,6,2002,152,22,0
5750,22,5,6,2002,152,22,0
5409,23,5,6,2002,152,22,0
4959,0,6,6,2002,153,22,0
4476,1,6,6,2002,153,22,0
4260,2,6,6,2002,153,22,0
4128,3,6,6,2002,153,22,0
4004,4,6,6,2002,153,22,0
4019,5,6,6,2002,153,22,0
4022,6,6,6,2002,153,22,0
4078,7,6,6,2002,153,22,0
4377,8,6,6,2002,153,22,0
4672,9,6,6,2002,153,22,0
5016,10,6,6,2002,153,22,0
5200,11,6,6,2002,153,22,0
5326,12,6,6,2002,153,22,0
5377,13,6,6,2002,153,22,0
5387,14,6,6,2002,153,22,0
5358,15,6,6,2002,153,22,0
5395,16,6,6,2002,153,22,0
5465,17,6,6,2002,153,22,0
5477,18,6,6,2002,153,22,0
5300,19,6,6,2002,153,22,0
5225,20,6,6,2002,153,22,0
5290,21,6,6,2002,153,22,0
5382,22,6,6,2002,153,22,0
5020,23,6,6,2002,153,22,0
4668,0,0,6,2002,154,23,0
4381,1,0,6,2002,154,23,0
4175,2,0,6,2002,154,23,0
4104,3,0,6,2002,154,23,0
4091,4,0,6,2002,154,23,0
4179,5,0,6,2002,154,23,0
4386,6,0,6,2002,154,23,0
4795,7,0,6,2002,154,23,0
5211,8,0,6,2002,154,23,0
5415,9,0,6,2002,154,23,0
5601,10,0,6,2002,154,23,0
5685,11,0,6,2002,154,23,0
5803,12,0,6,2002,154,23,0
5841,13,0,6,2002,154,23,0
5914,14,0,6,2002,154,23,0
5953,15,0,6,2002,154,23,0
5985,16,0,6,2002,154,23,0
6039,17,0,6,2002,154,23,0
6015,18,0,6,2002,154,23,0
5900,19,0,6,2002,154,23,0
5815,20,0,6,2002,154,23,0
5922,21,0,6,2002,154,23,0
5915,22,0,6,2002,154,23,0
5513,23,0,6,2002,154,23,0
4956,0,1,6,2002,155,23,0
4560,1,1,6,2002,155,23,0
4375,2,1,6,2002,155,23,0
4313,3,1,6,2002,155,23,0
4283,4,1,6,2002,155,23,0
4337,5,1,6,2002,155,23,0
4522,6,1,6,2002,155,23,0
4989,7,1,6,2002,155,23,0
